X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;D;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;R;R;R;R;R;R;R;R;R;R;T;R;R;R;R;R;R;R;R;R;R;R;T;R;R;O;R;O;R;R;O;R;O;O;R;O;R;R;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X
X;X;X;X;X;R;R;R;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;R;R;X;X;X;X;X;X;X;X;R;R;R;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;R;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;R;R;X;X;X;X;R;X;X;X;X;X;X;X
R;R;T;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;T;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;T;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;R;R;X;X;R;X;X;X;X;X;R;R;R;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;R;R;R;R;R;R;R;T;R;R;R;R;R;R;R;R;R;R;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;R;R;R;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;R;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;R;R;X;X;X;X;X;X;X;X;X
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;R;R;R;R;R;R;R;R;R;R;R;R
X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;R;X;R;R;X;X;X;X;R;R;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;T;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;R;R;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;T;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;O;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;R;R;X;X;X;X;X;R;R;R;X;X;X;X;X;X;X;R;R;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;T;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;T;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;R;R;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;R
